Year,Month,State,Revenue(Thousand $),Consumption(Megawatthours),Customers(Count),Price(Cents/kWh),Precipitation,Temperature,nat_gas_to_elect_power,PS-Wtotl,DO-WFrTo,DO-WDelv ,IN-Wtotl,IR-WFrTo,IR-RecWW,IR-IrSpr,IR-IrMic,IR-IrSur,IC-WFrTo,IC-RecWW,IC-IrSpr,IC-IrMic,IC-IrSur,IG-WFrTo,IG-RecWW,IG-IrSpr,IG-IrMic,IG-IrSur,LI-WFrTo,AQ-WTotl,MI-Wtotl,PT-Wtotl,PT-RecWW,PT-PSDel,PT-Power,PO-WTotl,PO-RecWW,PO-PSDel,PO-Power,PC-WTotl,PC-RecWW,PC-PSDel,PC-Power
2011,10,RI,"69,349","597,419","496,345",11.61,7.47,54.9,5425,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2011,11,RI,"73,320","597,264","494,731",12.28,4.52,47.8,5935,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2011,12,RI,"85,202","642,806","482,623",13.25,3.99,39,5207,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,1,RI,"84,816","632,115","489,471",13.42,3.3,33.5,4731,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,2,RI,"81,961","602,698","496,708",13.6,1.17,35.7,5438,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,3,RI,"79,685","601,535","496,862",13.25,1.41,45.5,4098,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,4,RI,"65,725","565,661","497,714",11.62,3.22,50.1,3941,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,5,RI,"74,253","592,351","484,655",12.54,4.58,60.6,5581,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,6,RI,"87,344","660,371","497,935",13.23,4.23,65.7,5535,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,7,RI,"99,803","795,057","497,082",12.55,3.78,73.6,6267,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,8,RI,"100,172","810,717","496,195",12.36,4.17,72.5,7039,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,9,RI,"77,722","608,856","496,925",12.77,4.53,63.3,5516,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,10,RI,"71,819","602,728","495,721",11.92,3.93,55.4,5498,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,11,RI,"70,563","595,119","496,647",11.86,0.99,41,3384,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2012,12,RI,"88,247","641,128","496,482",13.76,5.82,37.6,3524,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,1,RI,"90,033","680,318","497,100",13.23,1.86,30.4,2751,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,2,RI,"89,948","590,526","497,993",15.23,4.79,30.2,1542,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,3,RI,"95,038","651,226","498,928",14.59,2.49,37.1,2371,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,4,RI,"69,270","553,744","499,212",12.51,1.8,47.7,4022,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,5,RI,"75,606","586,573","499,616",12.89,3.58,58.5,5293,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,6,RI,"84,792","667,891","499,926",12.7,10.19,68,4518,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,7,RI,"108,484","902,049","499,147",12.03,2.88,76.4,5987,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,8,RI,"91,154","668,434","498,304",13.64,3.32,69.1,5306,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,9,RI,"85,683","625,417","495,738",13.7,3.18,62.1,5220,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,10,RI,"75,898","601,493","498,338",12.62,0.89,54,4423,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,11,RI,"83,341","596,841","498,943",13.96,3.98,41.3,2864,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2013,12,RI,"118,013","656,609","497,926",17.97,4.21,33,2065,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,1,RI,"110,705","703,482","497,881",15.74,3.31,26.1,2542,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,2,RI,"104,976","596,440","497,628",17.6,4.23,27.2,1842,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,3,RI,"107,894","674,395","500,060",16,5.91,32.8,1919,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,4,RI,"89,096","568,174","499,295",15.68,4.57,47,3516,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,5,RI,"87,025","573,645","500,198",15.17,3.25,58,3650,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,6,RI,"90,164","632,897","499,959",14.25,2.31,66.4,4891,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,7,RI,"112,115","780,001","499,568",14.37,4.67,72.3,5893,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,8,RI,"98,448","592,269","498,124",16.62,2.54,68.6,5632,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,9,RI,"98,865","654,521","499,850",15.11,0.86,64.4,5360,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,10,RI,"87,996","604,721","499,753",14.55,4.44,55.3,4151,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,11,RI,"89,862","627,471","498,054",14.32,5.14,41.4,2595,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2014,12,RI,"100,817","635,087","498,937",15.87,6.01,37.4,2877,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,1,RI,"119,257","676,921","498,580",17.62,3.71,25.5,2156,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,2,RI,"129,031","646,407","500,570",19.96,2.67,17.7,1702,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,3,RI,"119,997","630,713","500,789",19.03,4.15,31.8,3170,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,4,RI,"97,483","543,699","501,481",17.93,2.5,47.2,2478,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,5,RI,"90,946","573,530","502,274",15.86,1.03,61.2,5728,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,6,RI,"99,376","641,239","501,958",15.5,5.34,64.5,6127,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,7,RI,"115,247","747,325","499,460",15.42,3.12,72.3,6879,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,8,RI,"126,703","779,822","499,498",16.25,2.53,72.6,7028,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,9,RI,"113,777","648,327","500,958",17.55,4,67.6,3515,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,10,RI,"96,478","588,804","500,483",16.39,4.02,52.4,3860,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,11,RI,"90,539","567,078","503,279",15.97,2.59,47.1,4282,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2015,12,RI,"105,137","620,853","502,032",16.93,5.22,45.3,3079,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,1,RI,"109,605","654,136","500,755",16.76,3.2,31.3,2438,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,2,RI,"96,924","572,075","501,569",16.94,5.26,33.1,2528,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,3,RI,"99,494","592,507","503,929",16.79,2.66,42.9,4488,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,4,RI,"91,907","554,296","501,673",16.58,3.99,46.2,2924,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,5,RI,"87,518","557,870","492,679",15.69,3.45,57.9,4988,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,6,RI,"99,821","621,751","501,489",16.05,1.44,66.9,4743,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,7,RI,"122,477","792,824","499,456",15.45,2.6,73.8,5947,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,8,RI,"131,701","804,870","501,078",16.36,2.85,73.9,5705,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,9,RI,"109,935","643,491","500,232",17.08,2.75,66.4,4459,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,10,RI,"90,941","566,265","501,973",16.06,6.32,54.7,2955,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,11,RI,"88,613","559,671","504,203",15.83,3.21,45.2,2904,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2016,12,RI,"96,038","604,513","481,795",15.89,3.53,34.2,2828,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,1,RI,"105,366","628,454","500,153",16.77,4.84,34.2,2633,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,2,RI,"96,841","555,319","504,189",17.44,2.32,35.2,2286,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,3,RI,"100,137","620,694","483,918",16.13,3.72,34.1,2781,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,4,RI,"90,748","536,032","493,332",16.93,6.56,51.5,5531,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,5,RI,"82,952","552,651","502,184",15.01,6.33,56.5,3412,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,6,RI,"98,594","644,603","507,665",15.3,3.75,66.8,3861,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,7,RI,"116,628","728,501","506,812",16.01,3.6,71.1,5701,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,8,RI,"118,099","718,123","506,745",16.45,1.89,69.8,5328,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,9,RI,"103,306","632,623","502,594",16.33,3.16,66.4,5426,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,10,RI,"92,729","549,335","482,934",16.88,7.41,59.6,5740,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,11,RI,"99,492","566,266","507,832",17.57,2.75,43.1,4614,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2017,12,RI,"107,824","652,070","481,904",16.54,2.78,30.1,3506,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,1,RI,"132,029","682,317","508,020",19.35,5.79,27.6,2614,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,2,RI,"107,967","560,244","508,412",19.27,5.68,37.7,2909,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,3,RI,"104,590","587,688","487,460",17.8,5.5,37.3,3143,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,4,RI,"99,564","562,669","509,274",17.69,5.4,44.4,3640,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,5,RI,"95,853","556,648","510,663",17.22,2.33,61.4,4170,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,6,RI,"99,961","608,510","484,149",16.43,2.7,65.9,5077,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,7,RI,"133,239","793,644","510,596",16.79,2.51,73.8,6792,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,8,RI,"140,305","822,627","506,525",17.06,4.54,75.1,7761,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,9,RI,"122,606","642,724","511,041",19.08,7.91,66.5,6937,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,10,RI,"106,881","572,305","503,603",18.68,6.56,52.7,6448,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,11,RI,"110,721","583,815","510,578",18.97,9.6,41,4109,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
2018,12,RI,"119,045","610,147","496,566",19.51,4.66,35.3,3661,97.46,6.57,62.57,2.08,4.25,0,5.69,0.83,0.02,2.42,0,3.11,0.83,0.02,1.83,0,2.58,0,0,0.12,6.81,2.92,223.03,0,1.44,5242.41,221.7,0,0,1912.12,1.33,0,1.44,3330.29
